id,entity string
22803,concept:politicsblog:franchise_business_review
22804,concept:publication:american_city_business_journals
22805,concept:bird:quails
22806,concept:city:castello
22807,concept:biotechcompany:textron
22808,concept:physicalaction:plans
22809,concept:chemical:resins
22810,concept:geopoliticallocation:lawrenceville
22811,concept:company:wjxt
22812,concept:athlete:david_cone
22813,concept:city:banning
22814,concept:radiostation:north_carolina
22815,concept:country:trinidad_and_tobago
22816,concept:person:brandon_wood
22817,concept:city:marietta
22818,concept:ceo:sanford_i__weill
22819,concept:bodypart:spinal_column
22820,concept:river:flooding
22821,concept:vertebrate:audubon
22822,concept:governmentorganization:circuit
22823,concept:geopoliticalorganization:recife
22824,concept:journalist:jeff_miller
22825,concept:vertebrate:search
22826,concept:person:archie
22827,concept:biotechcompany:cbs_corporation
22828,concept:architect:patterns
22829,concept:stateorprovince:california_sacramento
22830,concept:professionalorganization:food_and_drug_administration
22831,concept:city:portage
22832,concept:musicsong:comrades
22833,concept:animal:cattle
22834,concept:book:diaspora
22835,concept:bodypart:shoulders
22836,concept:stadiumoreventvenue:autozone_park
22837,concept:language:persian_language
22838,concept:company:wdca
22839,concept:agent:efforts
22840,concept:city:john
22841,concept:city:parker
22842,concept:radiostation:kion
22843,concept:county:cresskill
22844,concept:geopoliticalorganization:languedoc_roussillon
22845,concept:city:punta_arenas
22846,concept:company:hp_compaq
22847,concept:city:dubrovnik
22848,concept:company:food_network
22849,concept:company:ksby
22850,concept:musician:stereophonics
22851,concept:county:burgettstown
22852,concept:book:rangoon
22853,concept:person:levon_ter_petrosyan
22854,concept:geopoliticallocation:online
22855,concept:athlete:josh_freeman
22856,concept:televisionstation:ktbw_tv
22857,concept:personafrica:dan_warmenhoven
22858,concept:date:n1971
22859,concept:bedroomitem:reader_toolbar
22860,concept:traditionalgame:betfair
22861,concept:televisionshow:interviews
22862,concept:room:computer_room
22863,concept:televisionstation:wkmg
22864,concept:sportsteam:morehead_state_eagles
22865,concept:publication:twin_cities
22866,concept:geopoliticallocation:new_philadelphia
22867,concept:stadiumoreventvenue:sam_boyd_stadium
22868,concept:location:caracas
22869,concept:county:sea_isle_city
22870,concept:city:emporia
22871,concept:hotel:trump_international
22872,concept:musician:monkees
22873,concept:profession:enrollment
22874,concept:person:mike_widomski
22875,concept:book:the_assistant
22876,concept:musician:kevin_dubrow
22877,concept:city:burtonsville
22878,concept:publication:s_ddeutsche_zeitung
22879,concept:geopoliticalorganization:policies
22880,concept:company:kdlo_tv
22881,concept:personcanada:vaughan
22882,concept:street:important_step
22883,concept:company:wjwn
22884,concept:governmentorganization:u__s__department
22885,concept:clothing:dance_pants
22886,concept:radiostation:khsl
22887,concept:sportsteam:saint_joseph_s_hawks
22888,concept:academicfield:footprint
22889,concept:company:subsidiary
22890,concept:city:baja_california_sur
22891,concept:city:san_jose
22892,concept:company:enterprise
22893,concept:attraction:sandy_hook
22894,concept:city:fort_shafter
22895,concept:sportsgame:championship_game
22896,concept:politicianus:tommy_hunter
22897,concept:visualizablescene:laguna_niguel
22898,concept:website:quora
22899,concept:geopoliticalorganization:rancho_santa_fe
22900,concept:criminal:urls
22901,concept:clothing:sun_hat
22902,concept:chef:eds
22903,concept:blog:cnn_headline
22904,concept:person:pattern
22905,concept:city:orlando__florida
22906,concept:emotion:heaven
22907,concept:landscapefeatures:interior
22908,concept:country:emergency
22909,concept:musicartist:r_e_m_
22910,concept:geopoliticalorganization:kaifeng
22911,concept:writer:hugh_sidey
22912,concept:geopoliticalorganization:padang
22913,concept:radiostation:wbrc
22914,concept:ceo:john_shackleton
22915,concept:judge:the_california
22916,concept:automobilemaker:holliday
22917,concept:medicalprocedure:follow_up_study
22918,concept:geopoliticalorganization:manteca
22919,concept:city:sumterville
22920,concept:musician:robert_fripp
22921,concept:island:northern_mariana_islands
22922,concept:island:steven
22923,concept:visualizablescene:middlesboro
22924,concept:election:new_york_s
22925,concept:city:deerfield_beach
22926,concept:televisionstation:wilkes_barre_scranton
22927,concept:island:meridian
22928,concept:clothing:t_shirts
22929,concept:politicsblog:philadelphia_inquirer
22930,concept:visualizablescene:valdosta
22931,concept:weatherphenomenon:right
22932,concept:county:chamber
22933,concept:politicsblog:usa_weekend
22934,concept:coach:barry_switzer
22935,concept:city:chenega_bay
22936,concept:date:marshall
22937,concept:politicsissue:current_members
22938,concept:website:gourmet
22939,concept:person:jeroen_van_der_veer
22940,concept:stateorprovince:phone_number
22941,concept:sportsteam:middle_tenn__st__blue_raiders
22942,concept:sportsteam:xavier_musketeers
22943,concept:bank:eagle_bank
22944,concept:county:n11_years
22945,concept:nongovorganization:states_government
22946,concept:city:blantyre
22947,concept:person:eminem
22948,concept:hotel:crowne_plaza_hotel_beverly_hills
22949,concept:county:iowa_city
22950,concept:person:fred
22951,concept:sportsteam:st___louis_cardinals_links
22952,concept:perceptionaction:counsel
22953,concept:coach:bruce_weber
22954,concept:sportsteam:canisius_college_golden_griffins
22955,concept:visualizablething:el_mirage
22956,concept:company:purolator
22957,concept:website:march_2008
22958,concept:biotechcompany:premiere_global_services
22959,concept:clothing:red_shorts
22960,concept:buildingfeature:important_first_step
22961,concept:buildingfeature:costs
22962,concept:clothing:heel
22963,concept:island:malaysia_airlines
22964,concept:city:montclair
22965,concept:televisionstation:kpax
22966,concept:politicianus:presidential_election
22967,concept:arachnid:spider
22968,concept:company:national_post001
22969,concept:ceo:jim_barksdale
22970,concept:televisionshow:edition
22971,concept:bird:hoopoe
22972,concept:clothing:tie_dye
22973,concept:personaustralia:sports
22974,concept:governmentorganization:usda
22975,concept:academicfield:counseling
22976,concept:company:fax
22977,concept:writer:san_antonio
22978,concept:fish:goo
22979,concept:personeurope:manu_ginobili
22980,concept:personeurope:sky_sports
22981,concept:journalist:ed_graney
22982,concept:person:lee_r__raymond
22983,concept:bank:uti_bank
22984,concept:bird:old_world_warblers
22985,concept:professionalorganization:intellectual_property_law_association
22986,concept:personmexico:jeremy_accardo
22987,concept:beach:seal_beach
22988,concept:landscapefeatures:complexes
22989,concept:magazine:golf_digest
22990,concept:politicianus:gore
22991,concept:personcanada:fats_domino
22992,concept:city:oswego
22993,concept:geopoliticalorganization:uk__the_usa
22994,concept:person:marc_andreesen
22995,concept:publication:runners_world
22996,concept:ceo:howard_schultz
22997,concept:politicianus:jim
22998,concept:sportsleague:marshall
22999,concept:park:long_branch
23000,concept:clothing:purple_skirt
23001,concept:governmentorganization:stormwater
23002,concept:clothing:fitting_shorts
23003,concept:county:punta_gorda
23004,concept:musicartist:baby
23005,concept:politicsblog:power_line
23006,concept:sportsteam:clemson_tigers
23007,concept:politicianus:janet_peckinpaugh
23008,concept:comedian:men
23009,concept:hotel:generator
23010,concept:vegetable:sprouts
23011,concept:buildingfeature:south_coast
23012,concept:animal:larger_predators
23013,concept:hallwayitem:engine
23014,concept:publication:nature
23015,concept:recordlabel:verve
23016,concept:radiostation:kwhd
23017,concept:sportsteam:tennessee_wesleyan_bulldogs
23018,concept:protein:tale
23019,concept:stateorprovince:bihar
23020,concept:street:short_drive
23021,concept:attraction:national_center
23022,concept:researchproject:consultant
23023,concept:museum:technology_home
23024,concept:city:kelowna
23025,concept:city:c_diz
23026,concept:county:ponca_city
23027,concept:politicalparty:chicago_2016
23028,concept:geopoliticalorganization:millville
23029,concept:professor:avi_arad
23030,concept:hallwayitem:project
23031,concept:mldataset:cradle
23032,concept:musicartist:kiev
23033,concept:clothing:ballcap
23034,concept:hotel:clarence
23035,concept:bank:paypal
23036,concept:hotel:days_inn
23037,concept:geopoliticallocation:clementon
23038,concept:company:google_apps_sync
23039,concept:criminal:richard_scrushy
23040,concept:city:arlington_heights
23041,concept:city:mammoth_lakes
23042,concept:geopoliticallocation:southern_california
23043,concept:model:nine
23044,concept:athlete:frank_francisco
23045,concept:country:celebes
23046,concept:university:hewlett_packard
23047,concept:country:uk__austria
23048,concept:county:jacksonville
23049,concept:vertebrate:nature_horses
23050,concept:radiostation:wcvb
23051,concept:location:prime_location
23052,concept:geopoliticalorganization:minnetonka
23053,concept:professionalorganization:minority_supplier_development_council
23054,concept:city:port_louis
23055,concept:criminal:john_o_neill
23056,concept:sportsteam:utd_comets
23057,concept:personmexico:michael_tucker
23058,concept:software:winzip
23059,concept:musician:wes_montgomery
23060,concept:reptile:other_mammals
23061,concept:city:prescott
23062,concept:ceo:bill_marriott
23063,concept:hotel:allerton_crowne_plaza
23064,concept:location:myanmar
23065,concept:city:lhasa
23066,concept:software:system_works
23067,concept:city:vevey
23068,concept:county:sacramento_county
23069,concept:publication:the_washington_post
23070,concept:sportsteam:wayland_baptist_pioneers
23071,concept:governmentorganization:nys_department
23072,concept:city:sapporo
23073,concept:politicalparty:fatah_movement
23074,concept:clothing:white_top
23075,concept:biotechcompany:eaton_corp
23076,concept:city:oxnard
23077,concept:company:wune_tv
23078,concept:city:little_rock
23079,concept:athlete:anton_newcombe
23080,concept:city:fort_wayne
23081,concept:hotel:waldorf_astoria
23082,concept:televisionstation:wsaz
23083,concept:politicianus:democratic_presidential_nominee_barack_obama
23084,concept:company:whns
23085,concept:company:t_mobile_usa
23086,concept:jobposition:educator
23087,concept:clothing:button_downs
23088,concept:visualartist:galleries
23089,concept:port:nova_iguacu
23090,concept:city:peoria
23091,concept:musicsong:one_way
23092,concept:stadiumoreventvenue:turner_field
23093,concept:company:gq
23094,concept:governmentorganization:national_institutes_of_health
23095,concept:publication:diigo
23096,concept:sportsteam:seattle_storm
23097,concept:company:sun
23098,concept:cognitiveactions:goal
23099,concept:personmexico:larry_bird
23100,concept:stadiumoreventvenue:sydney_opera_house
23101,concept:city:koblenz
23102,concept:personeurope:peter_parr
23103,concept:university:jersey
23104,concept:clothing:sexy_dress
23105,concept:geopoliticalorganization:dana_point
23106,concept:clothing:black_tee
23107,concept:criminal:such_websites
23108,concept:politician:secretary_of_state_madeleine_albright
23109,concept:sportsteam:southern_methodist_mustangs
23110,concept:journalist:kurt_streeter
23111,concept:journalist:phil_sheridan
23112,concept:highway:injuries
23113,concept:geopoliticallocation:oviedo
23114,concept:school:jewish_school
23115,concept:recordlabel:aftermath_entertainment
23116,concept:musicsong:galveston
23117,concept:county:county_clare
23118,concept:ceo:tom_horton
23119,concept:county:websites
23120,concept:politicianus:senator_obama
23121,concept:sport:heating_and_air
23122,concept:city:forums
23123,concept:city:butte
23124,concept:ceo:gary_forsee
23125,concept:sportsteam:utah_valley_state_wolverines
23126,concept:newspaper:arkansas
23127,concept:company:wb
23128,concept:sportsteam:brandeis_university
23129,concept:jobposition:frequent_contributor
23130,concept:mammal:question
23131,concept:ceo:james_mcnerney
23132,concept:city:echternach
23133,concept:geopoliticalorganization:cameroon
